label,group_id,bucket_id,pin_id,minor axis length (cm),middle axis length (cm),major axis length (cm),area (cm2),volume (cm3),aspect ratio,volume/surface ratio,sphericity,convexity
3R1-7,3,1,7,6.816600076854229,6.707200035452843,10.059800744056702,187.83727466954133,222.6700701432876,1.4998510094946802,1.1854413376419934,0.9458238114551759,0.9911216670429116
3R1-8,3,1,8,5.882200226187706,5.480799823999405,8.459199965000153,143.63726390230548,150.27312655190548,1.5434243607947304,1.0461987542042945,0.9516367728920414,0.9912839861056095
3R1-9,3,1,9,6.361500173807144,6.374800018966198,10.54610013961792,178.50164568372583,196.7057154450492,1.6578008097901904,1.1019826438663645,0.916332772520689,0.9626477687028878
3R1-10,3,1,10,5.2222998812794685,4.820000007748604,6.2842994928359985,90.3706423108846,76.55503558493105,1.3037965731812025,0.8471228446244036,0.9648043744565443,0.9896449264940014
3R2-1,3,2,1,6.487399898469448,6.6499002277851105,9.704600274562836,192.6775692307864,231.96554916155836,1.4959152243493439,1.203905312318495,0.9475496134589665,0.9911594562141288
3R2-2,3,2,2,7.107099890708923,7.264799997210503,10.65559908747673,226.2231355155097,299.0815494968608,1.4992893376110756,1.3220643804415662,0.9560344050381164,0.9917351783312631
3R2-3,3,2,3,7.773499935865402,7.046300172805786,12.257899343967438,254.5139260966939,344.07964479512447,1.7396220773101738,1.3519089115163119,0.9329933785859429,0.9799409308596112
3R2-4,3,2,4,6.4020998775959015,7.176299951970577,8.983000367879868,174.98755736331046,205.21394197290644,1.4031334311599555,1.1727344793255199,0.9614975843862359,0.9854196206656219
3R2-5,3,2,5,6.5804000943899155,5.763200111687183,8.687400072813034,152.21082348431753,164.98206455162395,1.5073917102402659,1.0839049469344884,0.9557179544773429,0.9863699214269448
3R2-6,3,2,6,7.545199990272522,7.5658999383449554,10.867499932646751,232.70327933049865,312.9641979892114,1.4403196663650306,1.3449066935783125,0.9579541576967804,0.9882982119665698
3R2-8,3,2,8,5.441099964082241,4.621000029146671,7.223500311374664,106.29129834300493,94.99340209508192,1.5631898432834632,0.8937081734436587,0.9472153056964597,0.9788893140403048
3R2-9,3,2,9,4.964100010693073,5.412399768829346,6.232700496912003,92.87242442087216,81.63021941395553,1.2555549814641649,0.8789500212036022,0.979861402538797,0.9924898958121519
3R2-10,3,2,10,8.1300999969244,6.957000121474266,10.868899524211884,239.16848389976695,322.4953111295588,1.5622968714148364,1.348402205303577,0.9508874387693257,0.9879960381142586
3R3-1,3,3,1,7.76359997689724,7.375000044703484,11.18290051817894,239.74933890258276,317.941563758479,1.516325484799174,1.3261415660781781,0.9396329624381513,0.9734425940704727
3R3-2,3,3,2,7.7542997896671295,7.321800105273724,10.53209975361824,225.65994435884872,299.3794345783364,1.438457701956683,1.3266839865131648,0.9590567146575723,0.9875475275606124
3R3-3,3,3,3,6.0889000073075294,5.33210001885891,7.413800805807114,125.43642264226088,123.56620128801744,1.3904091782947643,0.9850902846649475,0.956445574144017,0.9870472966863869
3R3-4,3,3,4,4.823699966073036,4.999899864196777,6.453699618577957,90.68940246296155,76.09389705075408,1.337914808957718,0.8390605184749296,0.9575485472953931,0.9761428221597193
3R3-5,3,3,5,7.333499938249588,6.656100228428841,11.46940067410469,224.91155887999165,287.5694430495673,1.723141220908571,1.278588990630796,0.9367725861252342,0.989043552785953
3R3-6,3,3,6,6.8741001188755035,6.401799991726875,9.563299641013145,185.55484150472736,223.28903558976177,1.4938454268130705,1.203358714755352,0.9592315013871602,0.9926880389669928
3R3-8,3,3,8,7.5463999062776566,6.299299746751785,9.24759954214096,179.9399646905906,211.3477387606952,1.4680361173334318,1.1745458499122787,0.9535750893994518,0.9737795800378998
3R3-9,3,3,9,7.444700226187706,6.274300068616867,9.908099845051765,193.71286018236324,229.90949709790937,1.5791561985711577,1.1868571703575603,0.9369079955892566,0.985587872477528
3R3-10,3,3,10,4.970300011336803,5.460000038146973,7.18890056014061,105.01015840196956,95.01769036910235,1.446371555790069,0.904842843921662,0.9589348980859883,0.9907615537410998
3R4-1,3,4,1,5.653800070285797,6.075800023972988,7.702000439167023,126.99225834252826,125.19672761860052,1.3622696847109577,0.9858611009256583,0.9530203983801461,0.9905881772804735
3R4-2,3,4,2,6.981699913740158,7.1066997945308685,9.495100006461143,199.33559481471252,247.69482814186856,1.3599982989493078,1.2426020970921283,0.9568500718794175,0.9856301218982227
3R4-3,3,4,3,6.69729970395565,6.395900063216686,9.110899642109871,176.4477330294059,207.07976646646955,1.4244906193121054,1.1736040067568263,0.9593118721259485,0.9910378625209789
3R4-4,3,4,4,6.466600298881531,6.344999931752682,10.021200031042099,178.17286343224404,196.7798376745424,1.579385364669963,1.1044321446255156,0.918254284706348,0.9653571782008991
3R4-5,3,4,5,6.084300018846989,6.382700055837631,8.677699789404869,156.22264728514293,170.30456014105567,1.426244557718136,1.090140021953475,0.9510959146750029,0.9822759394168848
3R4-6,3,4,6,4.934900067746639,4.6390000730752945,6.196700036525726,88.89292278329494,75.5874733855294,1.33578356087798,0.8503204869278307,0.9725609419775478,0.9912416756126342
3R4-7,3,4,7,7.047799974679947,7.0510998368263245,9.807900339365005,202.59391020672,256.25079899281513,1.3916258087064113,1.2648494652743778,0.9630183367651384,0.9906028782223172
3R4-8,3,4,8,5.710100010037422,6.592300161719322,8.129899576306343,147.46761582765183,159.8748435960478,1.4237753387883416,1.0841352706406846,0.9659935368191576,0.9910730614843564
3R4-9,3,4,9,4.849000088870525,4.600399918854237,6.2171004712581635,82.89480555525198,67.94276915028308,1.3514260892358632,0.8196263770110072,0.9713721243945295,0.9910250457398412
3R4-10,3,4,10,5.867699906229973,5.970600061118603,6.96370042860508,119.68373964029357,119.79684192155796,1.1867853741482994,1.0009450095861336,0.9819270408133813,0.9929475889150877
3R5-1,3,5,1,7.8950997442007065,7.42340013384819,10.539699718356133,238.53443690454947,315.62995472826066,1.4197941008593449,1.323204979642253,0.9398355028780786,0.9805516269285551
3R5-2,3,5,2,8.058499917387962,6.865599937736988,11.152199283242226,245.07764990479663,332.70116995790244,1.6243590340800094,1.3575337044693558,0.9474361890904286,0.9872584649875695
3R5-3,3,5,3,6.175399757921696,6.295400112867355,8.875500410795212,160.07047058440725,178.06915576501115,1.4372349578518984,1.1124422581809863,0.9562366152438402,0.9904696545762297
3R5-4,3,5,4,5.224499851465225,6.476199999451637,8.525199815630913,146.8931986059766,155.22232659905796,1.6317733865453163,1.0567019308730776,0.9508643445971713,0.9888293448122175
3R5-5,3,5,5,6.50859996676445,6.292099878191948,9.955799579620361,186.5128798636553,219.05378851115444,1.5822697942425523,1.17447003483774,0.9421986457962676,0.9893135076783115
3R5-6,3,5,6,4.62689995765686,4.860999993979931,6.199300289154053,82.4934635541372,67.99149800998072,1.3398388436938418,0.8242046712629612,0.9765646349896822,0.9921981838621597
3R5-7,3,5,7,5.9627000242471695,5.521799996495247,7.273900136351585,123.67990193269311,122.32350215429356,1.3173059764874528,0.9890329814528984,0.96351451892985,0.9824708069445166
3R5-8,3,5,8,7.03900009393692,5.932900123298168,9.335000440478325,181.14470070300987,214.129755687233,1.5734295616776521,1.1820922988981208,0.9555274592087337,0.9911852942845386
3R5-9,3,5,9,5.168499983847141,5.675200000405312,7.542899250984192,118.97504856559948,115.63450687975102,1.459398137671983,0.9719223339168751,0.9647612884797063,0.9933252353656258
3R5-10,3,5,10,4.245400056242943,5.01640010625124,6.426500156521797,87.66793455276985,73.30706936011134,1.5137560822027842,0.8361902186253254,0.9662153252869239,0.9921501789965075
3R6-1,3,6,1,6.051399931311607,5.805600062012672,7.05140084028244,124.07784562322468,125.72774531166372,1.2145860488085147,1.013297294776129,0.9781616502664991,0.9914973713894103
3R6-2,3,6,2,6.886899843811989,6.511900015175343,10.962700471282005,189.72501783239136,216.87277106915025,1.6834872227359925,1.1430900022934352,0.9200883701197853,0.9649021813103715
3R6-3,3,6,3,6.54119998216629,6.2234001234173775,8.243800327181816,156.23169085676636,174.22156541657932,1.3246457183689808,1.1151486901355123,0.9655681516491675,0.9874050449133634
3R6-4,3,6,4,5.791000090539455,5.868600122630596,9.043600410223007,151.5453289818376,153.4044905952663,1.56166469846844,1.012268023210742,0.9144647125953019,0.9448571528409183
3R6-5,3,6,5,6.997699663043022,7.736299932003021,10.339799895882607,218.1858789247649,268.4548681491298,1.477599839057145,1.2303952458889365,0.9223696569394099,0.9615719424338148
3R6-6,3,6,6,8.100300095975399,7.327700033783913,9.593599662184715,213.2695012654695,257.6821606220259,1.3092238516797918,1.2082466508011065,0.918216177390023,0.9516723865239677
3R6-7,3,6,7,7.852600142359734,7.5631000101566315,9.181300550699234,202.82059155039784,251.2374222153636,1.2139599553581852,1.2387175300834035,0.9493542492158983,0.9790531889875255
3R6-8,3,6,8,6.702999770641327,7.185899838805199,11.4206001162529,216.2408471445773,268.5775354895071,1.7038043423892588,1.2420296120553849,0.9309496220889414,0.9845138452736815
3R6-9,3,6,9,7.095500081777573,7.033499889075756,10.723499208688736,223.94907580393823,287.26095186006705,1.524632029261021,1.2827065743801362,0.9401256748316854,0.9873422585083108
3R6-10,3,6,10,5.5208999663591385,6.257699802517891,7.597299665212631,127.32589164544012,129.62008259324767,1.376098047692542,1.018018259429874,0.9727821528632218,0.9919300432026085
3R7-1,3,7,1,7.958000153303146,7.016299851238728,11.26440055668354,243.2372657232452,299.4302524743852,1.6054616814437899,1.231021289373793,0.8898520310532647,0.9257526178771014
3R7-2,3,7,2,6.156999804079533,6.147200055420399,8.860599249601364,154.0097664151395,168.42477126725697,1.4414040814872096,1.09359799178749,0.9576493240625041,0.9918725847661493
3R7-3,3,7,3,6.551400199532509,7.697200030088425,11.43769957125187,229.58416211790055,295.8981680214304,1.7458404650761579,1.2888439920758776,0.9353418874309991,0.9844401804737335
3R7-4,3,7,4,5.005400069057941,4.779000021517277,5.988600105047226,86.71437133779351,71.46086912080698,1.253107360971703,0.8240948762971835,0.9603699750547936,0.9800040116506092
3R7-5,3,7,5,6.176599860191345,6.123399920761585,7.791099697351456,140.74879404713838,150.39353386192036,1.2723486622089601,1.0685244934429197,0.9716851185987485,0.9933825351699874
3R7-6,3,7,6,6.629100069403648,6.664900109171867,9.890799596905708,181.20118225984555,210.97544429977836,1.4920274989596711,1.1643160473270866,0.9458255413511213,0.9832203987138478
3R7-7,3,7,7,5.309499986469746,4.7605000436306,5.764899775385857,88.21833035444445,73.85209282187745,1.210986182659343,0.8371513326669617,0.9649404119075536,0.9851836507852515
3R7-8,3,7,8,5.372200161218643,4.867599904537201,7.756399363279343,113.46490428482409,105.31845755248528,1.593475124372779,0.9282029383121915,0.950514836329499,0.9913878177553103
3R7-9,3,7,9,4.9636999145150185,5.01520000398159,6.4059000462293625,95.6029838960632,84.24932388267842,1.2905494201003196,0.8812415726926668,0.9721283903656588,0.9921424764621808
3R7-10,3,7,10,4.129699990153313,4.588699899613857,5.596000328660011,72.09312806496118,55.65054056999115,1.3550621938646596,0.7719257308386722,0.9777695608789961,0.9927147593706305
4R1-1,4,1,1,6.794000044465065,6.0443999245762825,9.310300275683403,166.24304833298805,186.7601039134119,1.540318375994299,1.123416021218089,0.9504516639011411,0.983898512184771
4R1-2,4,1,2,5.702000111341476,5.153700150549412,6.989200413227081,113.46247908889924,108.74902207994776,1.3561519314393942,0.9584580114342608,0.9710660324586728,0.9915833800126361
4R1-3,4,1,3,6.155099906027317,5.877800099551678,8.543400093913078,147.1908187844322,157.17060576814734,1.4535030026905331,1.0678016948756226,0.9568656286478987,0.9881690736097667
4R1-4,4,1,4,5.686100013554096,5.722399987280369,7.256000488996506,125.15563198057096,126.18245699171229,1.27609441826563,1.0082043851714217,0.9720748642129622,0.9931068303142534
4R1-5,4,1,5,4.889800027012825,4.675599932670593,7.541099563241005,103.87558899712596,90.11782980432208,1.6128624501313364,0.8675554158043376,0.9357886531580492,0.9827607847039145
4R1-6,4,1,6,6.25930018723011,6.040699779987335,9.090600162744522,165.2750712865352,186.1293334420039,1.504891898925588,1.1261791145702424,0.9538644270298645,0.9892549026833901
4R1-7,4,1,7,4.264399968087673,4.267100058495998,5.394699424505234,67.57470500590357,50.41331471826541,1.265054747414894,0.7460382507605638,0.9766301671252163,0.991629047210728
4R1-8,4,1,8,6.490100175142288,5.877099931240082,9.859899803996086,173.24650469614264,197.5187454208924,1.6776811555619788,1.1401023401154378,0.9467279279708527,0.9910105061282465
4R1-9,4,1,9,6.619000248610973,6.229700148105621,10.442400723695755,190.40437704226144,223.45276995176343,1.6762284661278868,1.1735695020402115,0.9352571242871913,0.9891404726192488
4R1-10,4,1,10,5.2619000896811485,6.346099823713303,8.074599876999855,138.41104275797883,144.68822720629174,1.5345407057109566,1.045351760403171,0.9629465486745231,0.9929383362776605
4R2-1,4,2,1,5.288400128483772,5.329299904406071,7.0305004715919495,106.80492000632636,98.74663950066936,1.3294191628438017,0.9245514110662723,0.9673294619964422,0.9894633074760901
4R2-2,4,2,2,4.323500022292137,4.866799898445606,5.806700140237808,77.31124557734435,60.08773145911174,1.3430554204459888,0.777218514724333,0.959618605176099,0.9762915608695979
4R2-3,4,2,3,6.770500168204308,5.400099977850914,8.971499279141426,158.85454507148282,171.48775360374003,1.6613579963221028,1.0795268937792897,0.9396653664655926,0.97542148665761
4R2-4,4,2,4,7.336900010704994,6.683899834752083,10.249000415205956,203.78970752863808,250.99340304920253,1.533386296712226,1.2316294384687265,0.9442277281034175,0.9772859806082067
4R2-5,4,2,5,4.868600144982338,4.497699998319149,5.346699804067612,74.38927868917402,58.54160640431327,1.1887631024892156,0.7869629526712014,0.9801296648204508,0.9896458715883741
4R2-6,4,2,6,6.649800017476082,5.879399925470352,7.306499779224396,141.40779950177682,152.53458087054233,1.2427288280852702,1.0786857684510232,0.9763142669788081,0.9897153701199624
4R2-7,4,2,7,6.664500012993813,4.964200034737587,7.240600138902664,123.11079695758288,117.14099529576346,1.458563331097799,0.9515087075272831,0.9404316892669199,0.966728053240398
4R2-8,4,2,8,4.97869998216629,5.8372000232338905,6.922800838947296,109.7048442981621,99.98167001055664,1.3904836330256447,0.9113696906475774,0.949595344598576,0.9805706453299519
4R2-9,4,2,9,6.174099817872047,6.770700216293335,8.258100226521492,158.69868623786274,177.90470471434773,1.337539150665645,1.1210219122274168,0.9639083633237776,0.9864426806680413
4R2-10,4,2,10,5.852600000798702,5.296000093221664,6.495900079607964,107.60130399778345,101.65837930838283,1.2265672139851447,0.9447690272459613,0.9789534572001134,0.9904682644698956
4R3-1,4,3,1,5.776900053024292,6.021299958229065,6.561100855469704,117.310066639646,114.5268473977255,1.1357476839217377,0.9762746768316993,0.9721957397865432,0.9854115184998444
4R3-2,4,3,2,6.829599849879742,7.898000255227089,9.298000484704971,206.75355907207936,261.58507849965406,1.361426831598149,1.2652023001377166,0.9566941277840473,0.988777021553389
4R3-3,4,3,3,4.961000010371208,6.354999914765358,6.560400500893593,109.16247183876348,101.356377319187,1.3223947766939652,0.9284910428640134,0.963041087542504,0.9787143991164752
4R3-4,4,3,4,6.0707999393343925,5.796699970960617,8.806099370121956,146.34277971989042,154.03317379928777,1.5191573506024718,1.052550553529988,0.9495598295107436,0.9860188398437321
4R3-5,4,3,5,7.086499780416489,6.428700126707554,10.512900725007057,200.3897824011079,237.21142951060204,1.6353073743993747,1.1837501227272682,0.9247669309759422,0.974865158947754
4R3-6,4,3,6,5.8796001598238945,5.6721000000834465,7.29609951376915,127.48184139052005,128.29167635360287,1.2863136252290706,1.0063525515026255,0.9649425332059999,0.9879777288723421
4R3-7,4,3,7,5.509699881076813,5.396700091660023,8.549700304865837,131.91525247714412,130.24089491142334,1.5842459576507526,0.9873073239501938,0.9419344752987162,0.9903836739731922
4R3-8,4,3,8,5.655100010335445,5.973299778997898,7.384500652551651,127.17356354232676,127.73418185615716,1.3058125654816886,1.0044082928732576,0.964477359695307,0.9894289862467784
4R3-9,4,3,9,7.268100045621395,7.875699922442436,9.865599498152733,224.33481297851364,298.5687508276259,1.3573835577698437,1.330906901445663,0.9629794467333158,0.987444723341417
4R3-10,4,3,10,6.45349994301796,6.707300059497356,9.730099141597748,185.0331748187203,220.08355208584356,1.5077243708857146,1.189427529963006,0.9527074949198842,0.9880846311410002
4R4-1,4,4,1,5.683399923145771,4.9317000433802605,6.005500257015228,95.63159790626266,81.0011534973449,1.217734291256483,0.8470124443255836,0.9466952128557781,0.972901809171025
4R4-2,4,4,2,7.141000032424927,7.065899670124054,9.66150015592575,189.6897643213007,229.5150005514497,1.3673418258083088,1.2099493157822272,0.9556839176269004,0.9829407390847213
4R4-3,4,4,3,6.611200049519539,6.765599921345711,10.12910045683384,189.23953906186327,221.0303563344708,1.5321122309057884,1.1679924683298608,0.9342007081537902,0.972511702975461
4R4-4,4,4,4,7.224499806761742,5.933400057256222,9.84099954366684,187.05166788820787,216.2804177727245,1.658576777008629,1.1562603007741439,0.9315382080363003,0.976773311367076
4R4-5,4,4,5,6.3996002078056335,5.933099985122681,6.761600822210312,126.51170784501844,128.13384402706194,1.1396404643719316,1.0128220242195345,0.9715443774714361,0.9868513163353457
4R4-6,4,4,6,5.507799983024597,5.668499879539013,7.606600597500801,119.29489232371724,116.08969428013545,1.3810597009595202,0.973132143538181,0.9646980188473935,0.9912299478564194
4R4-7,4,4,7,7.068600133061409,6.224300153553486,11.22560054063797,207.55500607095803,249.77408139899555,1.8035120838813044,1.2034115010148387,0.9240933083846887,0.9760427926948859
4R4-8,4,4,8,4.658599942922592,5.619899928569794,6.810500472784042,99.72677999713942,88.77695685237643,1.461920009493549,0.8902017778466619,0.9650263319942548,0.9838176323921662
4R4-9,4,4,9,5.527199991047382,4.996399953961372,6.698400527238846,102.21763796554622,92.81652323183302,1.3406453824674405,0.9080284487019552,0.9698587335524043,0.9912706554791378
4R4-10,4,4,10,5.094300024211407,4.733400046825409,5.69630041718483,83.25942075862837,69.37019729178748,1.2034267885312626,0.8331813584542441,0.9806168672220865,0.992301860553595
4R5-1,4,5,1,6.852699816226959,6.748899817466736,8.820999786257744,171.40968173471924,198.98817766931413,1.3070278156194042,1.1608922883205426,0.9616129259553748,0.9855033842057473
4R5-2,4,5,2,6.9047000259160995,6.29619974642992,8.417800441384315,160.69555417176028,176.61361662047304,1.3369652775322747,1.0990572672078947,0.9473193000774801,0.9760589810054938
4R5-3,4,5,3,5.599600076675415,5.168600007891655,7.05920085310936,103.67281792605144,94.54063337783904,1.3657858689647195,0.9119134144233808,0.9680509740550013,0.9876442299180886
4R5-4,4,5,4,6.2738001346588135,6.688900291919708,9.4076007604599,174.7274171290406,188.89353935631252,1.499505970629954,1.081075554483873,0.9111736182227433,0.9562983378887531
4R5-5,4,5,5,6.690000183880329,6.134999915957451,8.119799196720123,151.6617475570421,166.4501389446172,1.3235206695928565,1.0975090398586695,0.9648597206138975,0.9821530967123598
4R5-6,4,5,6,4.750699922442436,4.735300131142139,6.391400098800659,88.51784903473066,72.5114376875772,1.3497349527576985,0.8191730648485005,0.9500014825266325,0.9899957609043565
4R5-7,4,5,7,5.858399905264378,5.9891000390052795,7.053299993276596,122.00096245668396,118.44261235471532,1.2039635578545052,0.9708334259802908,0.9560035817290506,0.9781022983127458
4R5-8,4,5,8,5.709800124168396,6.530300155282021,7.035199925303459,133.73635732266197,137.15463086907153,1.2321271799909286,1.0255597925264435,0.9617044340789589,0.9781869182982675
4R5-9,4,5,9,4.434499889612198,4.53450009226799,5.643700063228607,72.80452241600273,56.02145049899131,1.2726801677115738,0.7694776181469404,0.9725128162379225,0.989832250218872
4R5-10,4,5,10,7.086700201034546,6.517199985682964,9.711499884724617,192.46020298169535,235.4595171773604,1.4901337853769894,1.2234192499514025,0.9581217177174539,0.9904066138976516
4R6-1,4,6,1,6.617000326514244,6.5225999802351,8.27230028808117,166.54830424232242,189.9273602667174,1.2682519720890508,1.1403740262067106,0.9594056331823104,0.9839463740722871
4R6-2,4,6,2,5.505299940705299,6.445799954235554,8.32279920578003,139.19804894190833,145.915178846968,1.5117794298985592,1.0482559199365138,0.962907621683122,0.9908649207371023
4R6-3,4,6,3,4.040700010955334,4.130499996244907,4.964399337768555,59.60009981823748,41.80916809148516,1.2285988379015627,0.7014949340519672,0.9774281025280883,0.9898084489261919
4R6-4,4,6,4,4.571299999952316,5.1426000893116,5.5754996836185455,84.56621570479797,70.88345026333013,1.2196748591596929,0.8382005706719649,0.9794534351782036,0.991276658631091
4R6-5,4,6,5,6.47639986127615,6.11720010638237,8.827600255608559,162.97716401370874,183.48387456294972,1.4430785493510827,1.1258256681133318,0.958126024174758,0.9842647389216814
4R6-6,4,6,6,6.521299853920937,6.216099858283997,9.233999997377396,169.5835489590162,191.9646568881725,1.4854973710037076,1.131976881404724,0.9489600350989248,0.9861644591308939
4R6-7,4,6,7,8.523700013756752,7.561299949884415,12.508200481534004,299.4541564340155,438.8289826388164,1.6542394250244246,1.4654295931788546,0.9325754554051447,0.9802709428617281
4R6-8,4,6,8,6.942500174045563,6.325200013816357,8.645699918270111,169.65159597782764,195.29591166713357,1.3668658539469116,1.1511587058258943,0.959522013437374,0.98219410679928
4R6-9,4,6,9,5.5772000923752785,5.224799923598766,6.586500257253647,105.15147310673956,95.82904680919262,1.2606224838399096,0.9113428844873745,0.9630900043321693,0.9805696092508207
4R6-10,4,6,10,5.010399967432022,6.033900007605553,7.1824997663497925,109.35251536076112,101.95418740149044,1.4335182446584271,0.9323442361169004,0.9651438750691893,0.987363331979298
4R8-1,4,8,1,6.316700018942356,6.700999848544598,10.168899223208427,185.66542451308555,219.67514818877808,1.6098436197245707,1.1831774751000854,0.948288262174504,0.9901694265528133
4R8-2,4,8,2,6.2939997762441635,5.67299984395504,7.933100312948227,136.61591791631258,140.6747384144971,1.3983960040826504,1.0297097187508621,0.9574737969248753,0.982875085422108
4R8-3,4,8,3,6.823999807238579,5.317100137472153,7.461400330066681,134.43052249319382,139.39798211674363,1.4032837706934682,1.0369518732161538,0.9671427100066892,0.9895415281368537
4R8-4,4,8,4,4.821199923753738,5.051099881529808,7.064899429678917,96.00928688359691,82.4535528592508,1.4653819674373214,0.8588080959211656,0.954209632644764,0.9885915804588076
4R8-5,4,8,5,5.827599950134754,5.3429000079631805,7.234799489378929,120.74771585718378,117.9628969391694,1.3540959925501166,0.9769368811803598,0.9633161027840903,0.9863490105556494
4R8-6,4,8,6,4.875200055539608,5.681999959051609,7.269400358200073,111.62696120877682,104.41651629370284,1.491097857602782,0.9354058836951744,0.9606410817507625,0.9876300668322897
4R8-7,4,8,7,5.600600130856037,5.7455999776721,9.91319976747036,160.23466004355427,170.42084135334576,1.7700245573424205,1.0635703992321182,0.9277040756254418,0.9839501514802048
4R8-8,4,8,8,6.256000138819218,6.920100003480911,10.34269966185093,185.72268961383628,216.00898722122471,1.6532447941733983,1.163072684712682,0.9374189038061155,0.9825266099462924
4R8-9,4,8,9,6.62899985909462,7.051299884915352,8.931399509310722,180.848273453726,214.48255370002695,1.3473223260153397,1.1859806544125346,0.9581446348962359,0.9907796337364696
4R8-10,4,8,10,4.536500014364719,4.693199880421162,6.410500034689903,80.28305696375125,64.80574757792239,1.4130937979480231,0.8072157442532731,0.9718574618497609,0.9899768219929678
4R9-1,4,9,1,7.357499748468399,6.263200007379055,9.394900873303413,187.0005025141945,225.2686888438407,1.50001610394602,1.2046421577222308,0.9574333956110263,0.9898090315218151
4R9-2,4,9,2,5.822000093758106,5.801199935376644,8.228599280118942,144.1014684169389,152.99689787765445,1.4184305612257266,1.0617303179380364,0.9599990463910794,0.9896602162754923
4R9-3,4,9,3,5.316100083291531,6.218400038778782,7.437599450349808,124.3375609050461,123.75984216476532,1.3990706220385385,0.9953536265624353,0.9659061813332289,0.986044081997673
4R9-4,4,9,4,5.5858999490737915,5.239999853074551,7.408700510859489,113.84197624544528,109.297113202848,1.413874182937708,0.9600774407429604,0.9710780981555983,0.99022873339834
4R9-5,4,9,5,5.96769992262125,6.365500018000603,9.75940078496933,166.59432312961457,184.5085628339813,1.6353705634519597,1.1075321137469312,0.9408093182859475,0.9900554255224977
4R9-6,4,9,6,5.319100059568882,5.963800102472305,7.820199802517891,127.21143313375003,124.11877635476512,1.4702110723504092,0.9756888457051396,0.9459096064654416,0.9774228987901273
4R9-7,4,9,7,6.003699824213982,6.554199941456318,7.982199266552925,150.64789564720573,164.480215343688,1.329546696248754,1.091818870997544,0.963674052636894,0.9899948670608442
4R9-8,4,9,8,6.500900164246559,7.234900072216988,9.751999750733376,197.6075335151205,238.797576948979,1.5000999099120318,1.208443689879398,0.9419631301841976,0.9849173716372747
4R9-9,4,9,9,4.767899960279465,4.679400101304054,5.303899943828583,76.7382510083556,60.56498353718993,1.1334572443058444,0.7892411247500981,0.9718963776530432,0.9847492038132571
4R9-10,4,9,10,5.496999993920326,5.42330015450716,6.515699625015259,108.9434596085832,101.81956062682436,1.2014270719647029,0.9346092091498297,0.9679147489547179,0.9865256038167695
5R1-1,5,1,1,5.252300016582012,4.7724999487400055,9.25689972937107,127.0165248242236,119.39153260593216,1.9396332799993006,0.9399685022965039,0.9231513653573791,0.9817667352472541
5R1-2,5,1,2,5.186400003731251,5.2283999510109425,9.08149965107441,121.90960548824329,106.23227719888489,1.7510218349029978,0.8714020258980307,0.8897824989349644,0.9674612350417902
5R1-3,5,1,3,4.330500029027462,4.2848000302910805,6.778001040220261,80.07863366119555,61.8987172865834,1.5818710306907389,0.772974193696542,0.9449784463576888,0.9903027862503339
5R1-4,5,1,4,7.400799915194511,6.964399851858616,10.957900434732437,190.3292039035541,203.26541266893628,1.5734163270088608,1.0679675451799682,0.8783906091776182,0.896516231455243
5R1-5,5,1,5,6.0635000467300415,6.694900058209896,13.901800662279129,237.7684181209141,279.92627005395127,2.2927023262374955,1.1773063566061928,0.8703469150168468,0.9669259788070504
5R1-6,5,1,6,4.133200086653233,3.906400129199028,6.911099702119827,73.88220073735569,53.40318615091724,1.7691735289638355,0.7228153143510244,0.9282303130439681,0.9864743485845004
5R1-7,5,1,7,5.16550000756979,4.869200102984905,8.135200291872025,110.39091727028558,100.1079151051086,1.6707467591822738,0.9068492008269153,0.9444878892917455,0.9916876903983843
5R1-8,5,1,8,5.516500025987625,5.207300186157227,9.143500030040741,139.7690910172866,140.89017533312466,1.7559003136303284,1.0080209745064408,0.9368285629344475,0.9860095874490352
5R1-9,5,1,9,4.3461998924613,4.1269998997449875,7.350900024175644,84.07222251437815,64.00890525991353,1.7811728138471399,0.7613561690838687,0.9204323249189349,0.9642723845872108
5R1-10,5,1,10,6.771799921989441,6.622900068759918,10.107800364494324,173.3076673003728,190.63322536604275,1.5261894728221264,1.0999699455630068,0.9242697617719866,0.9822343865575679
5R2-1,5,2,1,5.706800147891045,5.303099937736988,9.460100531578064,143.21460082090843,141.86312156328032,1.7838812473172077,0.9905632578669953,0.918494377668399,0.9753300543456193
5R2-2,5,2,2,4.505799897015095,4.686800017952919,8.569100871682167,106.0552521760812,90.07621288093904,1.9017934811882882,0.8493328810475834,0.9162739845141261,0.9885898695023526
5R2-3,5,2,3,3.405300062149763,3.8635000586509705,6.758200377225876,71.06382806301397,48.910764048988696,1.9846122966794972,0.6882652593048938,0.9101336204508192,0.966633622556064
5R2-4,5,2,4,4.555900022387505,4.450399987399578,7.741199433803558,96.7702132278197,80.6218046014196,1.7394390292380963,0.8331262473465573,0.9326329816927669,0.9803579827428243
5R2-5,5,2,5,5.07970005273819,5.809199996292591,10.141700506210327,147.78719496130614,147.72559586109065,1.996515621181902,0.9995831905448127,0.914431444918732,0.9886073912338347
5R2-6,5,2,6,3.947699908167124,4.045799933373928,7.418400049209595,77.48291741374307,56.084149565492346,1.8791702058867694,0.7238259920701535,0.9144744706586252,0.9741371662599841
