label,year,group_id,bucket_id,pin_id,minor axis length (cm),middle axis length (cm),major axis length (cm),area (cm2),volume (cm3),aspect ratio,volume/surface ratio,sphericity,convexity
3R2-3,2023,3,2,3,7.773499935865402,7.046300172805786,12.257899343967438,254.5139260966939,344.07964479512447,1.7396220773101738,1.351908911516312,0.9329933785859428,0.9799409308596112
3R2-4,2023,3,2,4,6.4020998775959015,7.176299951970577,8.983000367879868,174.98755736331046,205.21394197290644,1.4031334311599557,1.17273447932552,0.961497584386236,0.985419620665622
3R2-5,2023,3,2,5,6.580400094389916,5.763200111687183,8.687400072813034,152.21082348431753,164.98206455162395,1.507391710240266,1.0839049469344884,0.9557179544773428,0.9863699214269448
3R2-6,2023,3,2,6,7.545199990272522,7.5658999383449554,10.867499932646751,232.70327933049865,312.9641979892114,1.4403196663650306,1.3449066935783125,0.9579541576967804,0.9882982119665698
3R2-8,2023,3,2,8,5.441099964082241,4.621000029146671,7.223500311374664,106.29129834300493,94.99340209508192,1.5631898432834632,0.8937081734436587,0.9472153056964596,0.9788893140403048
3R2-9,2023,3,2,9,4.964100010693073,5.412399768829346,6.232700496912003,92.87242442087216,81.63021941395553,1.2555549814641649,0.8789500212036022,0.979861402538797,0.992489895812152
3R2-10,2023,3,2,10,8.1300999969244,6.957000121474266,10.868899524211884,239.16848389976693,322.4953111295588,1.5622968714148364,1.348402205303577,0.9508874387693256,0.9879960381142586
3R3-1,2023,3,3,1,7.76359997689724,7.375000044703484,11.18290051817894,239.7493389025828,317.941563758479,1.516325484799174,1.326141566078178,0.9396329624381512,0.9734425940704728
3R3-2,2023,3,3,2,7.7542997896671295,7.321800105273724,10.53209975361824,225.65994435884872,299.3794345783364,1.438457701956683,1.3266839865131648,0.9590567146575724,0.9875475275606124
3R3-3,2023,3,3,3,6.0889000073075294,5.33210001885891,7.413800805807114,125.43642264226088,123.56620128801744,1.3904091782947643,0.9850902846649476,0.956445574144017,0.9870472966863868
3R3-4,2023,3,3,4,4.823699966073036,4.999899864196777,6.453699618577957,90.68940246296155,76.09389705075408,1.337914808957718,0.8390605184749296,0.9575485472953932,0.9761428221597191
3R3-5,2023,3,3,5,7.333499938249588,6.656100228428841,11.46940067410469,224.91155887999165,287.5694430495673,1.723141220908571,1.278588990630796,0.9367725861252342,0.989043552785953
3R3-6,2023,3,3,6,6.874100118875504,6.401799991726875,9.563299641013144,185.55484150472736,223.28903558976177,1.4938454268130703,1.203358714755352,0.9592315013871602,0.9926880389669928
3R3-8,2023,3,3,8,7.546399906277656,6.299299746751785,9.24759954214096,179.9399646905906,211.3477387606952,1.4680361173334318,1.1745458499122787,0.9535750893994518,0.9737795800378998
3R3-9,2023,3,3,9,7.444700226187706,6.274300068616867,9.908099845051764,193.71286018236324,229.90949709790937,1.5791561985711575,1.1868571703575603,0.9369079955892566,0.985587872477528
3R3-10,2023,3,3,10,4.970300011336803,5.460000038146973,7.18890056014061,105.01015840196956,95.01769036910235,1.446371555790069,0.904842843921662,0.9589348980859884,0.9907615537410998
3R4-1,2023,3,4,1,5.653800070285797,6.075800023972988,7.702000439167023,126.99225834252826,125.19672761860052,1.3622696847109577,0.9858611009256584,0.953020398380146,0.9905881772804735
